SEQ_NO,KEORAEIL,SUNAPIL,HOIGYE_YEAR,YEAR_GUBUN,GEUMGO_CODE,BANK_GUBUN,MNGBR,ORG_MNGBR,GEORAE_GUBUN,GEORAE_CHANNEL,GUNGU_CODE,JIBGYE_CODE,BONSE_CNT,BONSE_AMT,SEWOI_CNT,SEWOI_AMT,GYOYUKSE_CNT,GYOYUKSE_AMT,NONGTEUKSE_CNT,NONGTEUKSE_AMT,SEIPGYEJWA,JUSEOK,ICHEIL,HOIKYE_SMOK_C,TAX_NO,GIROCD,SUNP_M_G,FIL_DT1,FIL_DT2,FIL_DT3,FIL_DT4,FIL_DT5,FIL_5_NO1,FIL_5_NO2,FIL_5_NO3,FIL_5_NO4,FIL_5_NO5,FIL_18_AMT1,FIL_18_AMT2,FIL_18_AMT3,FIL_18_AMT4,FIL_18_AMT5,DR_DTTM,DROKJA_ID,UPD_DTTM,MODR_ID,KJ_DT
220,20241023,20241016,2023,9,28,88,7127,7127,1,6,185,103000,14,1108990,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
224,20241023,20241016,2023,9,28,365,0,0,1,39,185,103000,5,187910,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
225,20241023,20241016,2023,9,28,365,0,0,1,39,237,103000,4,253740,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
190,20241023,20241016,2023,9,28,368,0,0,1,39,170,103000,2,186970,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
194,20241023,20241016,2023,5,28,381,0,0,1,39,245,103000,1,100000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
195,20241023,20241016,2023,9,28,381,0,0,1,39,140,103000,2,7240,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
199,20241023,20241016,2023,5,28,3,1111,1111,1,6,237,103000,4,244050,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
200,20241023,20241016,2023,9,28,3,1111,1111,1,6,245,103000,2,133550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
201,20241023,20241016,2023,9,28,3,1111,1111,1,6,260,103000,2,51550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
204,20241023,20241016,2023,9,28,4,1111,1111,1,6,0,103000,0,0,1,500000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
205,20241023,20241016,2023,9,28,4,1111,1111,1,6,200,103000,4,247660,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
206,20241023,20241016,2023,9,28,11,1111,1111,1,6,185,103000,2,341310,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
207,20241023,20241016,2023,9,28,11,1111,1111,1,6,245,103000,2,14790,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
210,20241023,20241016,2023,9,28,81,1111,1111,1,6,200,103000,4,368010,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
211,20241023,20241016,2023,9,28,81,1111,1111,1,6,260,103000,2,133550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
1351,20241023,20241016,2023,5,28,88,7127,7127,1,8,185,215100,0,0,3,979700,0,0,0,0,0,,,281005,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
1352,20241023,20241016,2023,9,28,88,7127,7127,1,8,260,215100,0,0,2,184500,0,0,0,0,0,,,281005,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
257,20241023,20241016,2023,9,28,365,0,0,1,39,110,103000,6,477680,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
260,20241023,20241016,2023,5,28,366,0,0,1,39,200,103000,1,61390,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
261,20241023,20241016,2023,9,28,366,0,0,1,39,200,103000,4,403940,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
228,20241023,20241016,2023,9,28,368,0,0,1,39,200,103000,4,259430,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
263,20241023,20241016,2023,9,28,367,0,0,1,39,260,103000,2,333000,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
264,20241023,20241016,2023,9,28,368,0,0,1,39,260,103000,4,501200,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
266,20241023,20241016,2023,9,28,374,0,0,1,39,237,103000,6,442060,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
232,20241023,20241016,2023,9,28,371,0,0,1,39,237,103000,6,341430,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
236,20241023,20241016,2023,5,28,3,1111,1111,1,6,200,103000,2,28720,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
239,20241023,20241016,2023,9,28,4,1111,1111,1,6,237,103000,12,461600,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
240,20241023,20241016,2023,5,28,11,1111,1111,1,6,140,103000,1,27880,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
243,20241023,20241016,2023,9,28,20,1111,1111,1,6,237,103000,6,170320,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
244,20241023,20241016,2023,9,28,20,1111,1111,1,6,260,103000,2,81280,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
250,20241023,20241016,2023,9,28,88,7127,7127,1,6,110,103000,2,157920,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
251,20241023,20241016,2023,9,28,88,7127,7127,1,6,170,103000,18,1458290,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
252,20241023,20241016,2023,9,28,88,7127,7127,1,6,200,103000,14,1004130,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
256,20241023,20241016,2023,9,28,361,0,0,1,39,170,103000,8,487040,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
1454,20241023,20241016,2023,5,28,11,1111,1111,1,6,140,216100,0,0,1,30000,0,0,0,0,0,,,294099,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
1489,20241023,20241016,2023,5,28,88,7127,7127,1,8,260,215100,0,0,1,126910,0,0,0,0,0,,,281005,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
267,20241023,20241016,2023,9,28,374,0,0,1,39,245,103000,2,228170,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
269,20241023,20241016,2023,9,28,381,0,0,1,39,260,103000,4,482550,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
272,20241023,20241016,2023,9,28,371,0,0,1,39,60,103000,4,25740,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
274,20241023,20241016,2023,5,28,88,7127,0,1,6,60,103000,2,12870,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
275,20241023,20241016,2023,5,28,365,0,0,1,39,60,103000,9,317130,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
276,20241023,20241016,2023,9,28,365,0,0,1,39,60,103000,20,638630,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
277,20241023,20241016,2023,9,28,366,0,0,1,39,60,103000,6,116650,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
279,20241023,20241016,2023,9,28,361,0,0,1,39,60,103000,6,483570,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
280,20241023,20241016,2023,9,28,367,0,0,1,39,60,103000,2,12870,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
282,20241023,20241016,2023,5,28,381,0,0,1,39,60,103000,24,2074780,0,0,1,62900,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
283,20241023,20241016,2023,5,28,88,1,0,1,5,60,103000,9,551480,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
286,20241023,20241016,2023,9,28,88,1,0,1,5,60,103000,22,1364760,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
287,20241023,20241016,2023,5,28,88,7127,0,1,5,60,103000,183,16694360,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
288,20241023,20241016,2023,9,28,88,7127,0,1,5,60,103000,107,12830340,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
289,20241023,20241016,2023,9,28,88,7127,0,1,6,60,103000,3,648750,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
291,20241023,20241016,2023,5,28,361,0,0,1,39,60,103000,21,1677600,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
292,20241023,20241016,2023,5,28,366,0,0,1,39,60,103000,10,64350,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
293,20241023,20241016,2023,9,28,381,0,0,1,39,60,103000,6,37130,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
302,20241023,20241016,2023,5,28,11,1111,1111,1,6,237,104000,1,93700,2,52800,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
303,20241023,20241016,2023,5,28,11,1111,0,1,6,237,103000,1,4480,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
1539,20241023,20241016,2023,9,28,88,7127,7127,1,6,260,215100,0,0,1,206420,0,0,0,0,0,,,281005,,,,,,,,,,,,,,,,,,,20241023021003,IF_O_SHB_RPT_R_006,20241023021003,IF_O_SHB_RPT_R_006,
1570,20241023,20241016,2023,9,28,88,7127,7127,1,8,185,299099,0,0,1,22090,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021003,IF_O_SHB_RPT_R_006,20241023021003,IF_O_SHB_RPT_R_006,
319,20241023,20241016,2023,5,28,88,7127,7127,1,8,110,104000,0,0,1,58560,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
320,20241023,20241016,2023,5,28,88,7127,7127,1,6,110,104000,0,0,3,154890,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
321,20241023,20241016,2023,5,28,88,7127,7127,1,6,185,104000,0,0,1,50000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
322,20241023,20241016,2023,5,28,88,7127,7127,1,6,200,104000,7,374020,3,226550,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
323,20241023,20241016,2023,5,28,88,7127,0,1,6,200,103000,11,33480,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
324,20241023,20241016,2023,5,28,88,7127,7127,1,5,245,104000,9,309270,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
325,20241023,20241016,2023,5,28,88,7127,0,1,5,245,103000,7,162770,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
326,20241023,20241016,2023,9,28,88,7127,7127,1,8,245,104000,0,0,1,18510,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
333,20241023,20241016,2023,9,28,374,0,0,1,39,260,104000,1,74180,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
334,20241023,20241016,2023,9,28,374,0,0,1,39,260,103000,1,6270,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
337,20241023,20241016,2023,9,28,381,0,0,1,39,185,104000,1,165740,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
338,20241023,20241016,2023,9,28,381,0,0,1,39,185,103000,2,20240,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
339,20241023,20241016,2023,9,28,381,0,0,1,39,245,104000,1,12610,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
340,20241023,20241016,2023,9,28,381,0,0,1,39,245,103000,1,2520,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
349,20241023,20241016,2023,5,28,4,1111,1111,1,6,245,104000,1,77250,1,50000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
350,20241023,20241016,2023,5,28,4,1111,0,1,6,245,103000,1,19310,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
351,20241023,20241016,2023,5,28,4,1111,1111,1,6,260,104000,1,51780,1,381500,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
352,20241023,20241016,2023,5,28,4,1111,0,1,6,260,103000,1,6080,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
355,20241023,20241016,2023,5,28,11,1111,1111,1,6,200,104000,0,0,3,1333800,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
356,20241023,20241016,2023,5,28,20,1111,1111,1,6,260,104000,1,44370,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
357,20241023,20241016,2023,5,28,20,1111,0,1,6,260,103000,2,770,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
360,20241023,20241016,2023,5,28,81,1111,1111,1,6,200,104000,0,0,1,20490,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
361,20241023,20241016,2023,9,28,81,1111,1111,1,6,185,104000,1,114370,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
362,20241023,20241016,2023,9,28,81,1111,0,1,6,185,103000,1,13450,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
363,20241023,20241016,2023,5,28,88,1,1,1,5,170,104000,6,503780,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
364,20241023,20241016,2023,5,28,88,1,0,1,5,170,103000,9,43280,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
365,20241023,20241016,2023,5,28,88,1,1,1,5,260,104000,1,265850,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
366,20241023,20241016,2023,5,28,88,1,0,1,5,260,103000,2,1250,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
367,20241023,20241016,2023,9,28,88,1,1,1,5,170,104000,1,60540,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
368,20241023,20241016,2023,9,28,88,1,0,1,5,170,103000,1,3230,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
374,20241023,20241016,2023,5,28,88,7127,7127,1,8,170,104000,0,0,2,432540,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
375,20241023,20241016,2023,9,28,88,7127,7127,1,6,140,104000,1,18970,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
376,20241023,20241016,2023,9,28,88,7127,0,1,6,140,103000,1,980,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
377,20241023,20241016,2023,9,28,88,7127,7127,1,5,260,104000,5,277290,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
378,20241023,20241016,2023,9,28,88,7127,0,1,5,260,103000,3,57930,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
381,20241023,20241016,2023,9,28,361,0,0,1,39,185,104000,1,104640,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
382,20241023,20241016,2023,9,28,361,0,0,1,39,185,103000,2,17800,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
387,20241023,20241016,2023,9,28,365,0,0,1,39,200,104000,3,522900,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
388,20241023,20241016,2023,9,28,365,0,0,1,39,200,103000,5,289680,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
389,20241023,20241016,2023,9,28,365,0,0,1,39,260,104000,1,131050,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
390,20241023,20241016,2023,9,28,365,0,0,1,39,260,103000,2,75500,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
409,20241023,20241016,2023,5,28,4,1111,1111,1,6,140,104000,1,3690,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
410,20241023,20241016,2023,5,28,4,1111,0,1,6,140,103000,1,430,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
411,20241023,20241016,2023,5,28,4,1111,1111,1,6,237,104000,8,302590,1,384600,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
412,20241023,20241016,2023,5,28,4,1111,0,1,6,237,103000,15,54750,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
415,20241023,20241016,2023,9,28,11,1111,1111,1,6,237,104000,4,144170,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
416,20241023,20241016,2023,9,28,11,1111,0,1,6,237,103000,7,33970,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
417,20241023,20241016,2023,9,28,11,1111,1111,1,6,260,104000,1,77250,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
418,20241023,20241016,2023,9,28,11,1111,0,1,6,260,103000,1,19310,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
421,20241023,20241016,2023,9,28,20,1111,1111,1,6,140,104000,3,84750,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
422,20241023,20241016,2023,9,28,20,1111,0,1,6,140,103000,2,2980,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
433,20241023,20241016,2023,5,28,88,7127,7127,1,6,140,104000,0,0,1,131000,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
434,20241023,20241016,2023,9,28,88,7127,7127,1,6,237,104000,26,1859850,3,341400,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
435,20241023,20241016,2023,9,28,88,7127,0,1,6,237,103000,39,290620,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,20241023021002,IF_O_SHB_RPT_R_006,20241023021002,IF_O_SHB_RPT_R_006,
